compact_object_type,formation_channel,study_key,label,first_author,year,month,ads_url,arxiv_url,code,plotting_style,rate_Gpc3yr,rate_type,submodel,submodel string,notes,submodel change 1,submodel change 2,sfrd-1,sfrd-2,sfrd-3,sfrd-4,sigma_kick,sigma_stripped_SN,alpha_CE,beta_MT,gamma_AM,CE_pessimistic,CE_prescription,lambda_CE,RMP,PISN_prescription,MT_stability,Eddington_limited,f_WR,stellar_tracks,binding_energy
BH-BH,isolated-binary-evolution,Ablimit_2018_BSE,Ablimit and Maeda (2018),Ablimit,2018,10,https://ui.adsabs.harvard.edu/abs/2018ApJ...866..151A/abstract,https://arxiv.org/abs/1710.05504,BSE,range,321.75,,Ablimit_mod6_case2,Ablimit_mod6_case2,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Ablimit_2018_BSE,Ablimit and Maeda (2018),Ablimit,2018,10,https://ui.adsabs.harvard.edu/abs/2018ApJ...866..151A/abstract,https://arxiv.org/abs/1710.05504,BSE,range,93.717,,Ablimit_mod6_case3,Ablimit_mod6_case3,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Ablimit_2018_BSE,Ablimit and Maeda (2018),Ablimit,2018,10,https://ui.adsabs.harvard.edu/abs/2018ApJ...866..151A/abstract,https://arxiv.org/abs/1710.05504,BSE,range,212.94,,Ablimit_Standard,Ablimit_Standard,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2018_StarTrack,Chruslinska et al. (2018),"{Chruslinska}, Martyna",2018,3,https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.2937C/abstract,https://arxiv.org/abs/1708.07885,StarTrack,range,32,,Chruslinska_C_pessimistic,Chruslinska_C_pessimistic,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2018_StarTrack,Chruslinska et al. (2018),"{Chruslinska}, Martyna",2018,3,https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.2937C/abstract,https://arxiv.org/abs/1708.07885,StarTrack,range,310,,Chruslinska_C_optimistic,Chruslinska_C_optimistic,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2018_StarTrack,Chruslinska et al. (2018),"{Chruslinska}, Martyna",2018,3,https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.2937C/abstract,https://arxiv.org/abs/1708.07885,StarTrack,range,695,,Chruslinska_C+P_pessimistic,Chruslinska_C+P_pessimistic,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2018_StarTrack,Chruslinska et al. (2018),"{Chruslinska}, Martyna",2018,3,https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.2937C/abstract,https://arxiv.org/abs/1708.07885,StarTrack,range,695,,Chruslinska_C+P_optimistic,Chruslinska_C+P_optimistic,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2018_StarTrack,Chruslinska et al. (2018),"{Chruslinska}, Martyna",2018,3,https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.2937C/abstract,https://arxiv.org/abs/1708.07885,StarTrack,range,190,,Chruslinska_NK2_pessimistic,Chruslinska_NK2_pessimistic,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2018_StarTrack,Chruslinska et al. (2018),"{Chruslinska}, Martyna",2018,3,https://ui.adsabs.harvard.edu/abs/2018MNRAS.474.2937C/abstract,https://arxiv.org/abs/1708.07885,StarTrack,range,1072,,Chruslinska_NK2_optimistic,Chruslinska_NK2_optimistic,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Giacobbo_2018_MOBSE,Giacobbo and Mapelli (2018),"{Giacobbo}, Nicola",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.2011G/abstract,https://arxiv.org/pdf/1806.00001.pdf,MOBSE,range,1000,,Giacobbo_alpha1_Model1,Giacobbo_alpha1_Model1,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Giacobbo_2018_MOBSE,Giacobbo and Mapelli (2018),"{Giacobbo}, Nicola",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.2011G/abstract,https://arxiv.org/pdf/1806.00001.pdf,MOBSE,range,43,,Giacobbo_alpha1_Model2,Giacobbo_alpha1_Model2,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Giacobbo_2018_MOBSE,Giacobbo and Mapelli (2018),"{Giacobbo}, Nicola",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.2011G/abstract,https://arxiv.org/pdf/1806.00001.pdf,MOBSE,range,1100,,Giacobbo_alpha3_Model1,Giacobbo_alpha3_Model1,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Giacobbo_2018_MOBSE,Giacobbo and Mapelli (2018),"{Giacobbo}, Nicola",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.2011G/abstract,https://arxiv.org/pdf/1806.00001.pdf,MOBSE,range,74,,Giacobbo_alpha3_Model2,Giacobbo_alpha3_Model2,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Giacobbo_2018_MOBSE,Giacobbo and Mapelli (2018),"{Giacobbo}, Nicola",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.2011G/abstract,https://arxiv.org/pdf/1806.00001.pdf,MOBSE,range,640,,Giacobbo_alpha5_Model1,Giacobbo_alpha5_Model1,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Giacobbo_2018_MOBSE,Giacobbo and Mapelli (2018),"{Giacobbo}, Nicola",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.2011G/abstract,https://arxiv.org/pdf/1806.00001.pdf,MOBSE,range,50,,Giacobbo_alpha5_Model2,Giacobbo_alpha5_Model2,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Giacobbo_2018_MOBSE,Giacobbo and Mapelli (2018),"{Giacobbo}, Nicola",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.2011G/abstract,https://arxiv.org/pdf/1806.00001.pdf,MOBSE,range,1200,,Giacobbo_C15e61_Model1,Giacobbo_C15e61_Model1,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Giacobbo_2018_MOBSE,Giacobbo and Mapelli (2018),"{Giacobbo}, Nicola",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.2011G/abstract,https://arxiv.org/pdf/1806.00001.pdf,MOBSE,range,45,,Giacobbo_C15e61_Model2,Giacobbo_C15e61_Model2,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Giacobbo_2018_MOBSE,Giacobbo and Mapelli (2018),"{Giacobbo}, Nicola",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.2011G/abstract,https://arxiv.org/pdf/1806.00001.pdf,MOBSE,range,1500,,Giacobbo_C15e63_Model1,Giacobbo_C15e63_Model1,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Giacobbo_2018_MOBSE,Giacobbo and Mapelli (2018),"{Giacobbo}, Nicola",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.2011G/abstract,https://arxiv.org/pdf/1806.00001.pdf,MOBSE,range,86,,Giacobbo_C15e63_Model2,Giacobbo_C15e63_Model2,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Giacobbo_2018_MOBSE,Giacobbo and Mapelli (2018),"{Giacobbo}, Nicola",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.2011G/abstract,https://arxiv.org/pdf/1806.00001.pdf,MOBSE,range,720,,Giacobbo_C15e65_Model1,Giacobbo_C15e65_Model1,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Giacobbo_2018_MOBSE,Giacobbo and Mapelli (2018),"{Giacobbo}, Nicola",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.480.2011G/abstract,https://arxiv.org/pdf/1806.00001.pdf,MOBSE,range,56,,Giacobbo_C15e65_Model2,Giacobbo_C15e65_Model2,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Klencki_2018_StarTrack,Klencki et al. (2018),"{Klencki}, J.",2018,11,https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..77K/abstract,https://arxiv.org/abs/1808.07889,StarTrack,range,203,,M10,M10,M10,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Klencki_2018_StarTrack,Klencki et al. (2018),"{Klencki}, J.",2018,11,https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..77K/abstract,https://arxiv.org/abs/1808.07889,StarTrack,range,88.8,,I1,I1,I1,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Klencki_2018_StarTrack,Klencki et al. (2018),"{Klencki}, J.",2018,11,https://ui.adsabs.harvard.edu/abs/2018A%26A...619A..77K/abstract,https://arxiv.org/abs/1808.07889,StarTrack,range,181,,I2,I2,I2,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Kruckow_2018_COMBINE,Kruckow et al. (2018),"Kruckow, Matthias U.",2018,12,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.1908K/abstract,https://arxiv.org/abs/1801.05433,COMBINE,range,0.601,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Kruckow_2018_COMBINE,Kruckow et al. (2018),"Kruckow, Matthias U.",2018,12,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.1908K/abstract,https://arxiv.org/abs/1801.05433,COMBINE,range,16.8,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Kruckow_2018_COMBINE,Kruckow et al. (2018),"Kruckow, Matthias U.",2018,12,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.1908K/abstract,https://arxiv.org/abs/1801.05433,COMBINE,range,43.4,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Kruckow_2018_COMBINE,Kruckow et al. (2018),"Kruckow, Matthias U.",2018,12,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.1908K/abstract,https://arxiv.org/abs/1801.05433,COMBINE,range,3.08,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Kruckow_2018_COMBINE,Kruckow et al. (2018),"Kruckow, Matthias U.",2018,12,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.1908K/abstract,https://arxiv.org/abs/1801.05433,COMBINE,range,34.5,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Kruckow_2018_COMBINE,Kruckow et al. (2018),"Kruckow, Matthias U.",2018,12,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.1908K/abstract,https://arxiv.org/abs/1801.05433,COMBINE,range,109,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Kruckow_2018_COMBINE,Kruckow et al. (2018),"Kruckow, Matthias U.",2018,12,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.1908K/abstract,https://arxiv.org/abs/1801.05433,COMBINE,range,1.1,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Kruckow_2018_COMBINE,Kruckow et al. (2018),"Kruckow, Matthias U.",2018,12,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.1908K/abstract,https://arxiv.org/abs/1801.05433,COMBINE,range,31.9,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Kruckow_2018_COMBINE,Kruckow et al. (2018),"Kruckow, Matthias U.",2018,12,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.1908K/abstract,https://arxiv.org/abs/1801.05433,COMBINE,range,5.08,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Kruckow_2018_COMBINE,Kruckow et al. (2018),"Kruckow, Matthias U.",2018,12,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.1908K/abstract,https://arxiv.org/abs/1801.05433,COMBINE,range,36.3,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Mapelli_2018_MOBSE,Mapelli and Giacobbo (2018),"{Mapelli}, Michela",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.479.4391M/abstract,https://arxiv.org/abs/1806.04866,MOBSE,range,159,,Mapelli_alpha1,Mapelli_alpha1,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Mapelli_2018_MOBSE,Mapelli and Giacobbo (2018),"{Mapelli}, Michela",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.479.4391M/abstract,https://arxiv.org/abs/1806.04866,MOBSE,range,188,,Mapelli_alpha1_lowsigma,Mapelli_alpha1_lowsigma,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Mapelli_2018_MOBSE,Mapelli and Giacobbo (2018),"{Mapelli}, Michela",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.479.4391M/abstract,https://arxiv.org/abs/1806.04866,MOBSE,range,195,,Mapelli_alpha3,Mapelli_alpha3,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Mapelli_2018_MOBSE,Mapelli and Giacobbo (2018),"{Mapelli}, Michela",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.479.4391M/abstract,https://arxiv.org/abs/1806.04866,MOBSE,range,240,,Mapelli_alpha3_lowsigma,Mapelli_alpha3_lowsigma,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Mapelli_2018_MOBSE,Mapelli and Giacobbo (2018),"{Mapelli}, Michela",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.479.4391M/abstract,https://arxiv.org/abs/1806.04866,MOBSE,range,146,,Mapelli_alpha5,Mapelli_alpha5,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Mapelli_2018_MOBSE,Mapelli and Giacobbo (2018),"{Mapelli}, Michela",2018,10,https://ui.adsabs.harvard.edu/abs/2018MNRAS.479.4391M/abstract,https://arxiv.org/abs/1806.04866,MOBSE,range,169,,Mapelli_alpha5_lowsigma,Mapelli_alpha5_lowsigma,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Artale_2019_MOBSE,Artale et al. (2019),"{Artale}, M. Celeste",2019,8,https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.1675A/abstract,https://arxiv.org/abs/1903.00083,MOBSE,single_value,142,single,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Baibhav_2019_MOBSE,Baibhav et al. (2019),"Baibhav, Vishal",2019,10,https://ui.adsabs.harvard.edu/abs/2019PhRvD.100f4060B/abstract,https://arxiv.org/abs/1906.04197,MOBSE,range,30,,Baibhav_alpha1_highkick,Baibhav_alpha1_highkick,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Baibhav_2019_MOBSE,Baibhav et al. (2019),"Baibhav, Vishal",2019,10,https://ui.adsabs.harvard.edu/abs/2019PhRvD.100f4060B/abstract,https://arxiv.org/abs/1906.04197,MOBSE,range,50,,Baibhav_alpha3_lowkick,Baibhav_alpha3_lowkick,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Baibhav_2019_MOBSE,Baibhav et al. (2019),"Baibhav, Vishal",2019,10,https://ui.adsabs.harvard.edu/abs/2019PhRvD.100f4060B/abstract,https://arxiv.org/abs/1906.04197,MOBSE,range,37,,Baibhav_alpha5_highkick,Baibhav_alpha5_highkick,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Baibhav_2019_MOBSE,Baibhav et al. (2019),"Baibhav, Vishal",2019,10,https://ui.adsabs.harvard.edu/abs/2019PhRvD.100f4060B/abstract,https://arxiv.org/abs/1906.04197,MOBSE,range,32,,Baibhav_alpha3_highkick,Baibhav_alpha3_highkick,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Baibhav_2019_MOBSE,Baibhav et al. (2019),"Baibhav, Vishal",2019,10,https://ui.adsabs.harvard.edu/abs/2019PhRvD.100f4060B/abstract,https://arxiv.org/abs/1906.04197,MOBSE,range,60,,Baibhav_alpha5_lowkick,Baibhav_alpha5_lowkick,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Baibhav_2019_MOBSE,Baibhav et al. (2019),"Baibhav, Vishal",2019,10,https://ui.adsabs.harvard.edu/abs/2019PhRvD.100f4060B/abstract,https://arxiv.org/abs/1906.04197,MOBSE,range,40,,Baibhav_alpha1_lowkick,Baibhav_alpha1_lowkick,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2019_StarTrack,Chruslinska et al. (2019),"{Chruslinska}, Martyna",2019,2,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.5012C/abstract,https://arxiv.org/abs/1811.03565,StarTrack,range,149,,Chruslinska_2019_ref_SFRDI,Chruslinska_2019_ref_SFRDI,ref,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2019_StarTrack,Chruslinska et al. (2019),"{Chruslinska}, Martyna",2019,2,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.5012C/abstract,https://arxiv.org/abs/1811.03565,StarTrack,range,38,,Chruslinska_2019_ref_SFRDII,Chruslinska_2019_ref_SFRDII,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2019_StarTrack,Chruslinska et al. (2019),"{Chruslinska}, Martyna",2019,2,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.5012C/abstract,https://arxiv.org/abs/1811.03565,StarTrack,range,12,,Chruslinska_2019_ref_SFRDIII,Chruslinska_2019_ref_SFRDIII,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2019_StarTrack,Chruslinska et al. (2019),"{Chruslinska}, Martyna",2019,2,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.5012C/abstract,https://arxiv.org/abs/1811.03565,StarTrack,range,310,,Chruslinska_2019_CA_SFRDI,Chruslinska_2019_CA_SFRDI,CA,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2019_StarTrack,Chruslinska et al. (2019),"{Chruslinska}, Martyna",2019,2,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.5012C/abstract,https://arxiv.org/abs/1811.03565,StarTrack,range,145,,Chruslinska_2019_CA_SFRDII,Chruslinska_2019_CA_SFRDII,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2019_StarTrack,Chruslinska et al. (2019),"{Chruslinska}, Martyna",2019,2,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.5012C/abstract,https://arxiv.org/abs/1811.03565,StarTrack,range,110,,Chruslinska_2019_CA_SFRDIII,Chruslinska_2019_CA_SFRDIII,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2019_StarTrack,Chruslinska et al. (2019),"{Chruslinska}, Martyna",2019,2,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.5012C/abstract,https://arxiv.org/abs/1811.03565,StarTrack,range,695,,Chruslinska_2019_C+PA_SFRDI,Chruslinska_2019_C+PA_SFRDI,C+PA,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2019_StarTrack,Chruslinska et al. (2019),"{Chruslinska}, Martyna",2019,2,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.5012C/abstract,https://arxiv.org/abs/1811.03565,StarTrack,range,258,,Chruslinska_2019_C+PA_SFRDII,Chruslinska_2019_C+PA_SFRDII,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2019_StarTrack,Chruslinska et al. (2019),"{Chruslinska}, Martyna",2019,2,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.5012C/abstract,https://arxiv.org/abs/1811.03565,StarTrack,range,187,,Chruslinska_2019_C+PA_SFRDIII,Chruslinska_2019_C+PA_SFRDIII,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2019_StarTrack,Chruslinska et al. (2019),"{Chruslinska}, Martyna",2019,2,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.5012C/abstract,https://arxiv.org/abs/1811.03565,StarTrack,range,1072,,Chruslinska_2019_NK2A_SFRDI,Chruslinska_2019_NK2A_SFRDI,NK2A,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2019_StarTrack,Chruslinska et al. (2019),"{Chruslinska}, Martyna",2019,2,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.5012C/abstract,https://arxiv.org/abs/1811.03565,StarTrack,range,618,,Chruslinska_2019_NK2A_SFRDII,Chruslinska_2019_NK2A_SFRDII,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Chruslinska_2019_StarTrack,Chruslinska et al. (2019),"{Chruslinska}, Martyna",2019,2,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.5012C/abstract,https://arxiv.org/abs/1811.03565,StarTrack,range,599,,Chruslinska_2019_NK2A_SFRDIII,Chruslinska_2019_NK2A_SFRDIII,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Eldridge_2019_BPASS,Eldridge et al. (2019),"{Eldridge}, J.~J.",2019,1,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..870E/abstract,https://arxiv.org/abs/1807.07659,BPASS,range,162.1810097,,v2.2,v2.2,Table 1,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Eldridge_2019_BPASS,Eldridge et al. (2019),"{Eldridge}, J.~J.",2019,1,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..870E/abstract,https://arxiv.org/abs/1807.07659,BPASS,range,63.09573445,,v2.1,v2.1,Table 2,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Eldridge_2019_BPASS,Eldridge et al. (2019),"{Eldridge}, J.~J.",2019,1,https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..870E/abstract,https://arxiv.org/abs/1807.07659,BPASS,range,66.0693448,,Bray_Eldridge,Bray_Eldridge,Table 2,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Neijssel_2019_COMPAS,Neijssel et al. (2019),"{Neijssel}, Coenraad J",2019,12,https://ui.adsabs.harvard.edu/abs/2020ApJ...891..141G/abstract,https://arxiv.org/pdf/1906.08136.pdf,COMPAS,range,49,,pessimistic,Neijssel_pess_fiducial,,fiducial ,,preferred,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Neijssel_2019_COMPAS,Neijssel et al. (2019),"{Neijssel}, Coenraad J",2019,12,https://ui.adsabs.harvard.edu/abs/2020ApJ...891..141G/abstract,https://arxiv.org/pdf/1906.08136.pdf,COMPAS,range,63.07,,pessimistic,Neijssel_pess_Madau_Ma_Panter,,sfrd,,Madau SFR,Ma (2004) MZ,Panter (2004) GSMF,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Neijssel_2019_COMPAS,Neijssel et al. (2019),"{Neijssel}, Coenraad J",2019,12,https://ui.adsabs.harvard.edu/abs/2020ApJ...891..141G/abstract,https://arxiv.org/pdf/1906.08136.pdf,COMPAS,range,158.56,,pessimistic,Neijssel_pess_Madau_Ma_FurlSingle,B,sfrd,,Madau SFR,Ma (2004) MZ,Furlong (2015) single Schechter GSMF,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Neijssel_2019_COMPAS,Neijssel et al. (2019),"{Neijssel}, Coenraad J",2019,12,https://ui.adsabs.harvard.edu/abs/2020ApJ...891..141G/abstract,https://arxiv.org/pdf/1906.08136.pdf,COMPAS,range,174.71,,pessimistic,Neijssel_pess_Madau_Ma_FurlDouble,B,sfrd,,Madau SFR,Ma (2004) MZ,Furlong (2015) double Schechter GSMF,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Neijssel_2019_COMPAS,Neijssel et al. (2019),"{Neijssel}, Coenraad J",2019,12,https://ui.adsabs.harvard.edu/abs/2020ApJ...891..141G/abstract,https://arxiv.org/pdf/1906.08136.pdf,COMPAS,range,448.84,,pessimistic,Neijssel_pess_Madau_Langer_Panter,B,sfrd,,Madau SFR,Langer (2006) MZ,Panter (2004) GSMF,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Neijssel_2019_COMPAS,Neijssel et al. (2019),"{Neijssel}, Coenraad J",2019,12,https://ui.adsabs.harvard.edu/abs/2020ApJ...891..141G/abstract,https://arxiv.org/pdf/1906.08136.pdf,COMPAS,range,563.44,,pessimistic,Neijssel_pess_Madau_Langer_FurlSingle,B,sfrd,,Madau SFR,Langer (2006) MZ,Furlong (2015) single Schechter GSMF,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Neijssel_2019_COMPAS,Neijssel et al. (2019),"{Neijssel}, Coenraad J",2019,12,https://ui.adsabs.harvard.edu/abs/2020ApJ...891..141G/abstract,https://arxiv.org/pdf/1906.08136.pdf,COMPAS,range,589.13,,pessimistic,Neijssel_pess_Madau_Langer_FurlDouble,B,sfrd,,Madau SFR,Langer (2006) MZ,Furlong (2015) double Schechter GSMF,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Neijssel_2019_COMPAS,Neijssel et al. (2019),"{Neijssel}, Coenraad J",2019,12,https://ui.adsabs.harvard.edu/abs/2020ApJ...891..141G/abstract,https://arxiv.org/pdf/1906.08136.pdf,COMPAS,range,59.17,,pessimistic,Neijssel_pess_Madau_LangerOff_Panter,B,sfrd,,Madau SFR,Langer (2006) + offset MZ,Panter (2004) GSMF,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Neijssel_2019_COMPAS,Neijssel et al. (2019),"{Neijssel}, Coenraad J",2019,12,https://ui.adsabs.harvard.edu/abs/2020ApJ...891..141G/abstract,https://arxiv.org/pdf/1906.08136.pdf,COMPAS,range,151.84,,pessimistic,Neijssel_pess_Madau_LangerOff_FurlSingle,B,sfrd,,Madau SFR,Langer (2006) + offset MZ,Furlong (2015) single Schechter GSMF,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Neijssel_2019_COMPAS,Neijssel et al. (2019),"{Neijssel}, Coenraad J",2019,12,https://ui.adsabs.harvard.edu/abs/2020ApJ...891..141G/abstract,https://arxiv.org/pdf/1906.08136.pdf,COMPAS,range,167.64,,pessimistic,Neijssel_pess_Madau_LangerOff_FurlDouble,B,sfrd,,Madau SFR,Langer (2006) + offset MZ,Furlong (2015) double Schechter GSMF,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Neijssel_2019_COMPAS,Neijssel et al. (2019),"{Neijssel}, Coenraad J",2019,12,https://ui.adsabs.harvard.edu/abs/2020ApJ...891..141G/abstract,https://arxiv.org/pdf/1906.08136.pdf,COMPAS,range,101.98,,pessimistic,Neijssel_pess_Strolger_Ma_Panter,B,sfrd,,Strolger (2004) SFR,Ma (2004) MZ,Panter (2004) GSMF,,,,,,,,,,,,,,,,
