study_key,label,code,from_submodel,to_submodel,parameter_family,parameter,travel_label,from_value,to_value,from_rate_Gpc3yr,to_rate_Gpc3yr,study_color_code,compact_object_type
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD111,B22-C-SFRD211,star formation history,SFRD,C-SFRD111 to C-SFRD211,Madau&Dickinson2014,Strolger2004,307.7750268348644,384.113555620336,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD111,B22-C-SFRD121,star formation history,GSMF,C-SFRD111 to C-SFRD121,Panter2004,Furlong2015-single,307.7750268348644,379.99854318276647,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD111,B22-C-SFRD112,star formation history,MZR,C-SFRD111 to C-SFRD112,LangerNorman2006,LangerNorman2006+offset,307.7750268348644,41.60931854426355,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD112,B22-C-SFRD212,star formation history,SFRD,C-SFRD112 to C-SFRD212,Madau&Dickinson2014,Strolger2004,41.60931854426355,89.63675392070994,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD112,B22-C-SFRD122,star formation history,GSMF,C-SFRD112 to C-SFRD122,Panter2004,Furlong2015-single,41.60931854426355,101.58883931230423,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD112,B22-C-SFRD113,star formation history,MZR,C-SFRD112 to C-SFRD113,LangerNorman2006+offset,Ma2016,41.60931854426355,46.359182982808655,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD113,B22-C-SFRD213,star formation history,SFRD,C-SFRD113 to C-SFRD213,Madau&Dickinson2014,Strolger2004,46.359182982808655,73.38774971788399,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD113,B22-C-SFRD123,star formation history,GSMF,C-SFRD113 to C-SFRD123,Panter2004,Furlong2015-single,46.359182982808655,108.87214875195627,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD121,B22-C-SFRD221,star formation history,SFRD,C-SFRD121 to C-SFRD221,Madau&Dickinson2014,Strolger2004,379.99854318276647,450.72821274589415,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD121,B22-C-SFRD131,star formation history,GSMF,C-SFRD121 to C-SFRD131,Furlong2015-single,Furlong2015-double,379.99854318276647,390.28309159369417,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD121,B22-C-SFRD122,star formation history,MZR,C-SFRD121 to C-SFRD122,LangerNorman2006,LangerNorman2006+offset,379.99854318276647,101.58883931230423,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD122,B22-C-SFRD222,star formation history,SFRD,C-SFRD122 to C-SFRD222,Madau&Dickinson2014,Strolger2004,101.58883931230423,166.43870110572158,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD122,B22-C-SFRD132,star formation history,GSMF,C-SFRD122 to C-SFRD132,Furlong2015-single,Furlong2015-double,101.58883931230423,109.85192827502509,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD122,B22-C-SFRD123,star formation history,MZR,C-SFRD122 to C-SFRD123,LangerNorman2006+offset,Ma2016,101.58883931230423,108.87214875195627,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD123,B22-C-SFRD223,star formation history,SFRD,C-SFRD123 to C-SFRD223,Madau&Dickinson2014,Strolger2004,108.87214875195627,169.47664538629067,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD123,B22-C-SFRD133,star formation history,GSMF,C-SFRD123 to C-SFRD133,Furlong2015-single,Furlong2015-double,108.87214875195627,118.7664746719267,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD131,B22-C-SFRD231,star formation history,SFRD,C-SFRD131 to C-SFRD231,Madau&Dickinson2014,Strolger2004,390.28309159369417,460.62173874721003,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD131,B22-C-SFRD132,star formation history,MZR,C-SFRD131 to C-SFRD132,LangerNorman2006,LangerNorman2006+offset,390.28309159369417,109.85192827502509,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD132,B22-C-SFRD232,star formation history,SFRD,C-SFRD132 to C-SFRD232,Madau&Dickinson2014,Strolger2004,109.85192827502509,175.5193964536861,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD132,B22-C-SFRD133,star formation history,MZR,C-SFRD132 to C-SFRD133,LangerNorman2006+offset,Ma2016,109.85192827502509,118.7664746719267,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD133,B22-C-SFRD233,star formation history,SFRD,C-SFRD133 to C-SFRD233,Madau&Dickinson2014,Strolger2004,118.7664746719267,180.80625201762717,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD211,B22-C-SFRD311,star formation history,SFRD,C-SFRD211 to C-SFRD311,Strolger2004,Madau&Fragos2017,384.113555620336,220.63937544705175,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD211,B22-C-SFRD221,star formation history,GSMF,C-SFRD211 to C-SFRD221,Panter2004,Furlong2015-single,384.113555620336,450.72821274589415,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD211,B22-C-SFRD212,star formation history,MZR,C-SFRD211 to C-SFRD212,LangerNorman2006,LangerNorman2006+offset,384.113555620336,89.63675392070994,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD212,B22-C-SFRD312,star formation history,SFRD,C-SFRD212 to C-SFRD312,Strolger2004,Madau&Fragos2017,89.63675392070994,30.270334481918827,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD212,B22-C-SFRD222,star formation history,GSMF,C-SFRD212 to C-SFRD222,Panter2004,Furlong2015-single,89.63675392070994,166.43870110572158,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD212,B22-C-SFRD213,star formation history,MZR,C-SFRD212 to C-SFRD213,LangerNorman2006+offset,Ma2016,89.63675392070994,73.38774971788399,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD213,B22-C-SFRD313,star formation history,SFRD,C-SFRD213 to C-SFRD313,Strolger2004,Madau&Fragos2017,73.38774971788399,34.02599047123968,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD213,B22-C-SFRD223,star formation history,GSMF,C-SFRD213 to C-SFRD223,Panter2004,Furlong2015-single,73.38774971788399,169.47664538629067,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD221,B22-C-SFRD321,star formation history,SFRD,C-SFRD221 to C-SFRD321,Strolger2004,Madau&Fragos2017,450.72821274589415,270.233133261173,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD221,B22-C-SFRD231,star formation history,GSMF,C-SFRD221 to C-SFRD231,Furlong2015-single,Furlong2015-double,450.72821274589415,460.62173874721003,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD221,B22-C-SFRD222,star formation history,MZR,C-SFRD221 to C-SFRD222,LangerNorman2006,LangerNorman2006+offset,450.72821274589415,166.43870110572158,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD222,B22-C-SFRD322,star formation history,SFRD,C-SFRD222 to C-SFRD322,Strolger2004,Madau&Fragos2017,166.43870110572158,74.93857768908983,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD222,B22-C-SFRD232,star formation history,GSMF,C-SFRD222 to C-SFRD232,Furlong2015-single,Furlong2015-double,166.43870110572158,175.5193964536861,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD222,B22-C-SFRD223,star formation history,MZR,C-SFRD222 to C-SFRD223,LangerNorman2006+offset,Ma2016,166.43870110572158,169.47664538629067,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD223,B22-C-SFRD323,star formation history,SFRD,C-SFRD223 to C-SFRD323,Strolger2004,Madau&Fragos2017,169.47664538629067,80.02446904464072,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD223,B22-C-SFRD233,star formation history,GSMF,C-SFRD223 to C-SFRD233,Furlong2015-single,Furlong2015-double,169.47664538629067,180.80625201762717,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD231,B22-C-SFRD331,star formation history,SFRD,C-SFRD231 to C-SFRD331,Strolger2004,Madau&Fragos2017,460.62173874721003,277.60198272371423,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD231,B22-C-SFRD232,star formation history,MZR,C-SFRD231 to C-SFRD232,LangerNorman2006,LangerNorman2006+offset,460.62173874721003,175.5193964536861,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD232,B22-C-SFRD332,star formation history,SFRD,C-SFRD232 to C-SFRD332,Strolger2004,Madau&Fragos2017,175.5193964536861,80.73912443409019,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD232,B22-C-SFRD233,star formation history,MZR,C-SFRD232 to C-SFRD233,LangerNorman2006+offset,Ma2016,175.5193964536861,180.80625201762717,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD233,B22-C-SFRD333,star formation history,SFRD,C-SFRD233 to C-SFRD333,Strolger2004,Madau&Fragos2017,180.80625201762717,86.90258968719364,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD311,B22-C-SFRD321,star formation history,GSMF,C-SFRD311 to C-SFRD321,Panter2004,Furlong2015-single,220.63937544705175,270.233133261173,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD311,B22-C-SFRD312,star formation history,MZR,C-SFRD311 to C-SFRD312,LangerNorman2006,LangerNorman2006+offset,220.63937544705175,30.270334481918827,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD312,B22-C-SFRD322,star formation history,GSMF,C-SFRD312 to C-SFRD322,Panter2004,Furlong2015-single,30.270334481918827,74.93857768908983,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD312,B22-C-SFRD313,star formation history,MZR,C-SFRD312 to C-SFRD313,LangerNorman2006+offset,Ma2016,30.270334481918827,34.02599047123968,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD313,B22-C-SFRD323,star formation history,GSMF,C-SFRD313 to C-SFRD323,Panter2004,Furlong2015-single,34.02599047123968,80.02446904464072,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD321,B22-C-SFRD331,star formation history,GSMF,C-SFRD321 to C-SFRD331,Furlong2015-single,Furlong2015-double,270.233133261173,277.60198272371423,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD321,B22-C-SFRD322,star formation history,MZR,C-SFRD321 to C-SFRD322,LangerNorman2006,LangerNorman2006+offset,270.233133261173,74.93857768908983,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD322,B22-C-SFRD332,star formation history,GSMF,C-SFRD322 to C-SFRD332,Furlong2015-single,Furlong2015-double,74.93857768908983,80.73912443409019,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD322,B22-C-SFRD323,star formation history,MZR,C-SFRD322 to C-SFRD323,LangerNorman2006+offset,Ma2016,74.93857768908983,80.02446904464072,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD323,B22-C-SFRD333,star formation history,GSMF,C-SFRD323 to C-SFRD333,Furlong2015-single,Furlong2015-double,80.02446904464072,86.90258968719364,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD331,B22-C-SFRD332,star formation history,MZR,C-SFRD331 to C-SFRD332,LangerNorman2006,LangerNorman2006+offset,277.60198272371423,80.73912443409019,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-C-SFRD332,B22-C-SFRD333,star formation history,MZR,C-SFRD332 to C-SFRD333,LangerNorman2006+offset,Ma2016,80.73912443409019,86.90258968719364,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD111,B22-D-SFRD211,star formation history,SFRD,D-SFRD111 to D-SFRD211,Madau&Dickinson2014,Strolger2004,365.09993784639573,479.57238540159005,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD111,B22-D-SFRD121,star formation history,GSMF,D-SFRD111 to D-SFRD121,Panter2004,Furlong2015-single,365.09993784639573,460.0360776807637,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD111,B22-D-SFRD112,star formation history,MZR,D-SFRD111 to D-SFRD112,LangerNorman2006,LangerNorman2006+offset,365.09993784639573,52.1179968385967,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD112,B22-D-SFRD212,star formation history,SFRD,D-SFRD112 to D-SFRD212,Madau&Dickinson2014,Strolger2004,52.1179968385967,118.59291313603674,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD112,B22-D-SFRD122,star formation history,GSMF,D-SFRD112 to D-SFRD122,Panter2004,Furlong2015-single,52.1179968385967,131.6642551723883,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD112,B22-D-SFRD113,star formation history,MZR,D-SFRD112 to D-SFRD113,LangerNorman2006+offset,Ma2016,52.1179968385967,56.40678673544375,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD113,B22-D-SFRD213,star formation history,SFRD,D-SFRD113 to D-SFRD213,Madau&Dickinson2014,Strolger2004,56.40678673544375,90.36302931128112,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD113,B22-D-SFRD123,star formation history,GSMF,D-SFRD113 to D-SFRD123,Panter2004,Furlong2015-single,56.40678673544375,137.17276135918635,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD121,B22-D-SFRD221,star formation history,SFRD,D-SFRD121 to D-SFRD221,Madau&Dickinson2014,Strolger2004,460.0360776807637,580.0973547475785,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD121,B22-D-SFRD131,star formation history,GSMF,D-SFRD121 to D-SFRD131,Furlong2015-single,Furlong2015-double,460.0360776807637,480.25620282623663,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD121,B22-D-SFRD122,star formation history,MZR,D-SFRD121 to D-SFRD122,LangerNorman2006,LangerNorman2006+offset,460.0360776807637,131.6642551723883,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD122,B22-D-SFRD222,star formation history,SFRD,D-SFRD122 to D-SFRD222,Madau&Dickinson2014,Strolger2004,131.6642551723883,232.40939425321392,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD122,B22-D-SFRD132,star formation history,GSMF,D-SFRD122 to D-SFRD132,Furlong2015-single,Furlong2015-double,131.6642551723883,144.84993347747718,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD122,B22-D-SFRD123,star formation history,MZR,D-SFRD122 to D-SFRD123,LangerNorman2006+offset,Ma2016,131.6642551723883,137.17276135918635,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD123,B22-D-SFRD223,star formation history,SFRD,D-SFRD123 to D-SFRD223,Madau&Dickinson2014,Strolger2004,137.17276135918635,226.14323336306748,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD123,B22-D-SFRD133,star formation history,GSMF,D-SFRD123 to D-SFRD133,Furlong2015-single,Furlong2015-double,137.17276135918635,150.8775236808766,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD131,B22-D-SFRD231,star formation history,SFRD,D-SFRD131 to D-SFRD231,Madau&Dickinson2014,Strolger2004,480.25620282623663,600.2116538909974,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD131,B22-D-SFRD132,star formation history,MZR,D-SFRD131 to D-SFRD132,LangerNorman2006,LangerNorman2006+offset,480.25620282623663,144.84993347747718,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD132,B22-D-SFRD232,star formation history,SFRD,D-SFRD132 to D-SFRD232,Madau&Dickinson2014,Strolger2004,144.84993347747718,246.16702394400605,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD132,B22-D-SFRD133,star formation history,MZR,D-SFRD132 to D-SFRD133,LangerNorman2006+offset,Ma2016,144.84993347747718,150.8775236808766,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD133,B22-D-SFRD233,star formation history,SFRD,D-SFRD133 to D-SFRD233,Madau&Dickinson2014,Strolger2004,150.8775236808766,239.1228821843256,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD211,B22-D-SFRD311,star formation history,SFRD,D-SFRD211 to D-SFRD311,Strolger2004,Madau&Fragos2017,479.57238540159005,263.3876461486957,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD211,B22-D-SFRD221,star formation history,GSMF,D-SFRD211 to D-SFRD221,Panter2004,Furlong2015-single,479.57238540159005,580.0973547475785,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD211,B22-D-SFRD212,star formation history,MZR,D-SFRD211 to D-SFRD212,LangerNorman2006,LangerNorman2006+offset,479.57238540159005,118.59291313603674,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD212,B22-D-SFRD312,star formation history,SFRD,D-SFRD212 to D-SFRD312,Strolger2004,Madau&Fragos2017,118.59291313603674,37.86760683988033,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD212,B22-D-SFRD222,star formation history,GSMF,D-SFRD212 to D-SFRD222,Panter2004,Furlong2015-single,118.59291313603674,232.40939425321392,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD212,B22-D-SFRD213,star formation history,MZR,D-SFRD212 to D-SFRD213,LangerNorman2006+offset,Ma2016,118.59291313603674,90.36302931128112,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD213,B22-D-SFRD313,star formation history,SFRD,D-SFRD213 to D-SFRD313,Strolger2004,Madau&Fragos2017,90.36302931128112,41.57468134432226,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD213,B22-D-SFRD223,star formation history,GSMF,D-SFRD213 to D-SFRD223,Panter2004,Furlong2015-single,90.36302931128112,226.14323336306748,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD221,B22-D-SFRD321,star formation history,SFRD,D-SFRD221 to D-SFRD321,Strolger2004,Madau&Fragos2017,580.0973547475785,330.4654235410812,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD221,B22-D-SFRD231,star formation history,GSMF,D-SFRD221 to D-SFRD231,Furlong2015-single,Furlong2015-double,580.0973547475785,600.2116538909974,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD221,B22-D-SFRD222,star formation history,MZR,D-SFRD221 to D-SFRD222,LangerNorman2006,LangerNorman2006+offset,580.0973547475785,232.40939425321392,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD222,B22-D-SFRD322,star formation history,SFRD,D-SFRD222 to D-SFRD322,Strolger2004,Madau&Fragos2017,232.40939425321392,97.36119957250848,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD222,B22-D-SFRD232,star formation history,GSMF,D-SFRD222 to D-SFRD232,Furlong2015-single,Furlong2015-double,232.40939425321392,246.16702394400605,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD222,B22-D-SFRD223,star formation history,MZR,D-SFRD222 to D-SFRD223,LangerNorman2006+offset,Ma2016,232.40939425321392,226.14323336306748,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD223,B22-D-SFRD323,star formation history,SFRD,D-SFRD223 to D-SFRD323,Strolger2004,Madau&Fragos2017,226.14323336306748,101.03662040307847,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD223,B22-D-SFRD233,star formation history,GSMF,D-SFRD223 to D-SFRD233,Furlong2015-single,Furlong2015-double,226.14323336306748,239.1228821843256,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD231,B22-D-SFRD331,star formation history,SFRD,D-SFRD231 to D-SFRD331,Strolger2004,Madau&Fragos2017,600.2116538909974,344.71190241533606,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD231,B22-D-SFRD232,star formation history,MZR,D-SFRD231 to D-SFRD232,LangerNorman2006,LangerNorman2006+offset,600.2116538909974,246.16702394400605,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD232,B22-D-SFRD332,star formation history,SFRD,D-SFRD232 to D-SFRD332,Strolger2004,Madau&Fragos2017,246.16702394400605,106.54358899460085,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD232,B22-D-SFRD233,star formation history,MZR,D-SFRD232 to D-SFRD233,LangerNorman2006+offset,Ma2016,246.16702394400605,239.1228821843256,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD233,B22-D-SFRD333,star formation history,SFRD,D-SFRD233 to D-SFRD333,Strolger2004,Madau&Fragos2017,239.1228821843256,110.58089846506105,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD311,B22-D-SFRD321,star formation history,GSMF,D-SFRD311 to D-SFRD321,Panter2004,Furlong2015-single,263.3876461486957,330.4654235410812,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD311,B22-D-SFRD312,star formation history,MZR,D-SFRD311 to D-SFRD312,LangerNorman2006,LangerNorman2006+offset,263.3876461486957,37.86760683988033,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD312,B22-D-SFRD322,star formation history,GSMF,D-SFRD312 to D-SFRD322,Panter2004,Furlong2015-single,37.86760683988033,97.36119957250848,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD312,B22-D-SFRD313,star formation history,MZR,D-SFRD312 to D-SFRD313,LangerNorman2006+offset,Ma2016,37.86760683988033,41.57468134432226,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD313,B22-D-SFRD323,star formation history,GSMF,D-SFRD313 to D-SFRD323,Panter2004,Furlong2015-single,41.57468134432226,101.03662040307847,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD321,B22-D-SFRD331,star formation history,GSMF,D-SFRD321 to D-SFRD331,Furlong2015-single,Furlong2015-double,330.4654235410812,344.71190241533606,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD321,B22-D-SFRD322,star formation history,MZR,D-SFRD321 to D-SFRD322,LangerNorman2006,LangerNorman2006+offset,330.4654235410812,97.36119957250848,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD322,B22-D-SFRD332,star formation history,GSMF,D-SFRD322 to D-SFRD332,Furlong2015-single,Furlong2015-double,97.36119957250848,106.54358899460085,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD322,B22-D-SFRD323,star formation history,MZR,D-SFRD322 to D-SFRD323,LangerNorman2006+offset,Ma2016,97.36119957250848,101.03662040307847,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD323,B22-D-SFRD333,star formation history,GSMF,D-SFRD323 to D-SFRD333,Furlong2015-single,Furlong2015-double,101.03662040307847,110.58089846506105,,BH-BH
Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",COMPAS,B22-D-SFRD331,B22-D-SFRD332,star formation history,MZR,D-SFRD331 to D-SFRD332,LangerNorman2006,LangerNorman2006+offset,344.71190241533606,106.54358899460085,,BH-BH
