DCOlabel,SFRD_variation,source_file,model_name,total_rate,without_CE_fraction,with_CE_fraction,sum_CE_fractions,sum_minus_one,fractions_sum_to_one
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,H,299.65490362867865,0.5355559379538578,0.4644440620461419,0.9999999999999998,-2.220446049250313e-16,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,I,0.0,0.3579429732183408,0.642057026781659,0.9999999999999998,-2.220446049250313e-16,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,J,247.99538048126493,0.6038003539420413,0.3961996460579585,0.9999999999999998,-2.220446049250313e-16,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,K,643.7875936781604,0.2815083936926876,0.7184916063073125,1.0,0.0,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,L,313.255940676323,0.5232340275908458,0.4767659724091548,1.0000000000000007,6.661338147750939e-16,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,M,400.8106486343878,0.4128892450340077,0.5871107549659919,0.9999999999999996,-4.440892098500626e-16,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,N,312.0053098225878,0.49167173148803284,0.5083282685119671,1.0,0.0,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,O,353.66993786666893,0.45519121724901546,0.5448087827509843,0.9999999999999998,-2.220446049250313e-16,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,P,401.1365809430307,0.4166196473515813,0.5833803526484177,0.999999999999999,-9.992007221626409e-16,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,Q,444.001655332142,0.3750393416171022,0.6249606583828974,0.9999999999999996,-4.440892098500626e-16,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,R,431.2633507005365,0.3356850645406786,0.6643149354593216,1.0000000000000002,2.220446049250313e-16,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,S,467.4951645397373,0.5242701622449546,0.47572983775504624,1.0000000000000009,8.881784197001252e-16,True
BHBH,311,Formation_Channels_Local_Rates_BHBH_xyz_311.csv,T,134.64114730236747,0.30722191401202725,0.6927780859879724,0.9999999999999997,-3.3306690738754696e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,A,39.16350924109879,0.5261927952527152,0.4738072047472845,0.9999999999999998,-2.220446049250313e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,B,33.66342713907044,0.4913586601596392,0.5086330667992066,0.9999917269588459,-8.273041154138738e-06,False
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,C,37.60167920183749,0.6885242347808067,0.3114757652191931,0.9999999999999998,-2.220446049250313e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,D,45.100801892784375,0.7948421545559033,0.205157845444097,1.0000000000000004,4.440892098500626e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,E,39.13043869831838,0.531403051230521,0.4685969487694797,1.0000000000000007,6.661338147750939e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,F,89.02310583116397,0.2568868951868825,0.7431131048131174,1.0,0.0,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,G,22.222846442343293,0.8925850428091828,0.10741495719081696,0.9999999999999998,-2.220446049250313e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,H,33.501954787880045,0.6226230779770051,0.37737692202299405,0.9999999999999991,-8.881784197001252e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,I,52.19109283445714,0.4003167437292934,0.5996832562707064,0.9999999999999998,-2.220446049250313e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,J,29.91424131366978,0.6555172943310071,0.34448270566899253,0.9999999999999997,-3.3306690738754696e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,K,88.00081063180855,0.2539791182297768,0.746020881770223,0.9999999999999998,-2.220446049250313e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,L,40.52566482655221,0.560652318657338,0.4393476813426617,0.9999999999999998,-2.220446049250313e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,M,46.5632571510815,0.4717569447630657,0.5282430552369337,0.9999999999999993,-6.661338147750939e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,N,34.5907954743018,0.573490617498633,0.4265093825013663,0.9999999999999992,-7.771561172376096e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,O,39.22567746271567,0.5287843299199394,0.47121567008006027,0.9999999999999997,-3.3306690738754696e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,P,45.00688991167307,0.49726453101967727,0.5027354689803228,1.0,0.0,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,Q,51.13561517307558,0.4321026308686684,0.5678973691313314,0.9999999999999998,-2.220446049250313e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,R,49.48151072940012,0.3544859653575404,0.6455140346424598,1.0000000000000002,2.220446049250313e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,S,94.71611759799224,0.5940477944459751,0.4059522055540247,0.9999999999999998,-2.220446049250313e-16,True
BHBH,312,Formation_Channels_Local_Rates_BHBH_xyz_312.csv,T,11.06040795589636,0.33148680961523186,0.6685131903847676,0.9999999999999996,-4.440892098500626e-16,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,A,40.13818884043849,0.5092926703810801,0.4907073296189197,0.9999999999999998,-2.220446049250313e-16,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,B,37.07034707707035,0.5498414220951688,0.45015545044606897,0.9999968725412378,-3.1274587621865635e-06,False
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,C,42.142944509410654,0.7705998331856293,0.2294001668143707,1.0,0.0,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,D,49.54472563883974,0.836890299361683,0.16310970063831678,0.9999999999999998,-2.220446049250313e-16,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,E,40.39216139703517,0.5149569276947279,0.4850430723052719,0.9999999999999998,-2.220446049250313e-16,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,F,136.57838616095248,0.1801919188978115,0.8198080811021883,0.9999999999999998,-2.220446049250313e-16,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,G,21.826641666172435,0.8817555709358028,0.11824442906419723,1.0,0.0,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,H,33.07377209792034,0.6220609104531218,0.37793908954687827,1.0,0.0,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,I,50.93852738028205,0.4047668804878932,0.5952331195121067,0.9999999999999999,-1.1102230246251565e-16,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,J,25.218954761182108,0.7447879111112975,0.2552120888887023,0.9999999999999998,-2.220446049250313e-16,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,K,135.14277335930964,0.1755411101107277,0.8244588898892721,0.9999999999999998,-2.220446049250313e-16,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,L,40.82221532059157,0.5791352455943936,0.4208647544056059,0.9999999999999994,-5.551115123125783e-16,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,M,52.54525466359469,0.4303283552406602,0.5696716447593393,0.9999999999999996,-4.440892098500626e-16,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,N,33.22915004033466,0.5779528159129729,0.4220471840870269,0.9999999999999998,-2.220446049250313e-16,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,O,40.05525698685588,0.5095540368159628,0.49044596318403705,0.9999999999999998,-2.220446049250313e-16,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,P,49.277772251301535,0.47083855183636436,0.5291614481636352,0.9999999999999996,-4.440892098500626e-16,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,Q,57.17391831416927,0.3789176354715975,0.6210823645284025,1.0,0.0,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,R,53.16796045414373,0.2791721396689853,0.7208278603310139,0.9999999999999991,-8.881784197001252e-16,True
BHBH,313,Formation_Channels_Local_Rates_BHBH_xyz_313.csv,S,121.17379955665264,0.6197152839969726,0.38028471600302766,1.0000000000000002,2.220446049250313e-16,True
